datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2012-10-04 16:00:00,282.78,286.69,294.26,282.4,294.17,295.81,299.92,300.54,293.01,293.84,296.66,297.66,298.39,293.16,291.55,293.23,289.54,293.44,288.85,292.53,291.68,300.08,298.65,303.95,294.36,288.72,295.42,293.71,288.36,291.15,297.59,299.54,305.895,298.7,298.7,298.5
2012-10-04 17:00:00,284.38,288.49,296.75,284.72,296.46,298.19,302.56,304.17,295.89,295.85,298.85,299.34,299.49,294.37,294.97,294.64,289.88,294.99,290.45,294.24,292.47,301.02,298.44,303.97,294.68,288.41,296.81,294.72,289.34,291.17,297.04,298.68,304.11,298.7,298.7,298.5
2012-10-04 18:00:00,286.8,289.75,297.74,286.03,298.03,299.09,304.65,306.07,297.76,298.1,299.94,300.58,300.6,295.28,296.38,295.52,290.55,296.19,291.27,294.44,292.66,301.19,298.31,304.05,295.38,288.8,298.22,295.27,290.48,291.05,296.48,298.68,303.26,297.8,297.8,294.7
2012-10-04 19:00:00,288.56,291.0,298.64,287.19,299.04,300.77,306.35,307.97,298.91,297.93,301.08,301.15,301.05,295.57,297.32,296.46,290.93,296.19,291.86,294.43,292.14,300.3,297.41,304.02,296.09,288.72,298.6,295.18,291.63,290.83,295.93,298.22,302.07,297.8,297.8,294.7
2012-10-04 20:00:00,289.26,291.72,299.51,288.68,299.86,301.4,307.59,308.92,300.13,298.84,301.43,301.73,301.12,295.98,298.17,296.86,291.42,296.53,293.31,294.67,291.63,299.91,296.88,304.14,296.14,288.8,298.55,294.98,292.58,290.62,295.37,298.22,301.55,297.8,297.8,294.7
2012-10-04 21:00:00,289.36,292.75,298.97,289.56,300.01,301.91,308.42,310.04,301.41,299.01,301.77,301.59,301.58,296.14,298.06,296.78,291.29,297.22,293.45,295.01,290.88,299.0,296.5,303.84,295.89,289.31,297.81,294.72,292.27,290.47,294.82,297.92,297.66,297.8,297.8,294.7
2012-10-04 22:00:00,290.15,293.03,298.47,290.05,300.41,301.15,309.11,310.49,301.13,298.77,301.76,301.34,301.08,295.81,297.67,295.9,290.89,296.58,293.37,294.81,290.59,298.33,295.66,303.23,295.89,289.47,296.76,294.38,292.14,289.96,294.82,297.09,296.36,297.8,297.8,294.7
2012-10-04 23:00:00,289.66,293.21,296.57,289.98,299.45,299.48,308.84,310.39,301.01,296.21,301.32,300.52,299.97,295.42,296.36,294.69,290.41,294.99,291.82,293.22,290.59,297.35,294.87,301.67,294.2,288.87,295.46,294.18,291.43,289.83,294.26,296.32,295.36,297.8,297.8,294.7
2012-10-05 00:00:00,288.87,292.99,294.64,289.6,298.36,298.41,308.49,309.89,299.0,292.04,299.37,298.87,298.3,293.67,293.85,292.85,289.99,292.48,289.74,291.85,290.17,296.96,294.24,301.17,292.84,288.91,294.39,294.02,291.3,289.63,294.26,296.04,295.36,297.8,297.8,294.7
2012-10-05 01:00:00,287.18,291.93,293.22,288.4,297.33,296.68,306.97,308.06,296.67,286.14,297.42,297.41,297.15,292.17,292.43,292.32,289.57,290.67,288.98,290.5,290.17,296.94,293.68,300.92,292.34,288.73,293.49,293.85,290.63,289.59,294.26,296.04,293.71,297.8,297.8,294.7
2012-10-05 02:00:00,285.06,290.54,291.24,286.38,295.26,295.18,304.65,304.85,294.47,289.09,296.37,295.71,295.65,292.05,291.77,291.79,289.52,289.1,288.7,289.59,290.17,296.61,293.44,301.17,290.97,288.64,293.2,293.49,290.51,289.48,293.71,296.04,289.15,297.8,297.8,294.7
2012-10-05 03:00:00,283.93,289.54,290.38,285.56,294.26,294.22,302.79,303.58,293.85,292.04,295.89,295.13,295.02,291.65,291.36,291.23,289.52,288.66,288.53,289.27,289.76,296.56,292.95,301.23,290.59,288.78,292.67,293.38,290.44,289.44,293.15,295.26,295.68,297.8,297.8,294.7
2012-10-05 04:00:00,283.34,288.73,289.76,284.45,293.47,293.25,301.87,301.68,292.75,292.04,295.12,294.47,294.29,291.19,291.12,290.99,289.45,288.49,288.12,288.84,289.15,296.48,292.36,301.04,290.25,288.78,292.29,293.44,290.26,289.41,293.15,295.96,294.97,297.8,297.8,294.7
2012-10-05 05:00:00,282.68,288.35,289.43,283.92,292.57,292.5,301.43,300.05,290.82,284.635,294.32,293.87,294.2,291.38,290.63,289.94,289.24,287.19,287.61,288.37,289.32,296.48,292.12,300.59,289.22,288.02,292.1,293.34,289.52,289.19,298.15,298.47,296.26,297.8,297.8,294.7
2012-10-05 06:00:00,281.81,287.02,289.25,283.25,291.04,292.16,300.35,299.07,289.43,277.23,294.49,293.47,292.97,288.83,290.46,288.8,288.96,286.82,286.86,288.52,288.73,296.23,291.47,300.42,289.11,287.79,292.03,292.86,289.37,289.12,302.04,300.13,298.143333333,300.41,300.41,301.09
2012-10-05 07:00:00,281.23,286.62,288.91,282.585,290.005,291.745,299.255,297.87,289.025,276.65,294.36,292.805,293.06,289.745,289.86,288.23,288.48,286.685,286.405,288.4,288.58,295.81,291.415,300.41,288.42,287.46,291.855,292.22,287.885,289.09,306.205,305.805,300.026666667,300.41,300.41,301.09
2012-10-05 08:00:00,280.65,286.22,288.57,281.92,288.97,291.33,298.16,296.67,288.62,276.07,294.23,292.14,293.15,290.66,289.26,287.66,288.0,286.55,285.95,288.28,288.43,295.39,291.36,300.4,287.73,287.13,291.68,291.58,286.4,289.06,310.37,311.48,301.91,300.41,300.41,301.09
2012-10-05 09:00:00,280.325,285.505,288.42,281.775,289.275,291.21,297.4,296.72,287.875,275.95,294.665,291.795,292.575,290.625,286.235,287.44,287.87,286.505,285.455,287.995,288.555,295.485,291.325,300.23,288.05,287.045,292.045,291.925,285.78,288.935,309.815,307.61,302.89,300.41,300.41,301.09
2012-10-05 10:00:00,280.0,284.79,288.27,281.63,289.58,291.09,296.64,296.77,287.13,275.83,295.1,291.45,292.0,290.59,283.21,287.22,287.74,286.46,284.96,287.71,288.68,295.58,291.29,300.06,288.37,286.96,292.41,292.27,285.16,288.81,309.26,303.74,303.87,300.41,300.41,301.09
2012-10-05 11:00:00,279.86,284.24,288.24,281.08,289.67,291.15,295.77,295.93,286.62,275.35,295.31,291.22,292.15,290.39,282.24,287.18,287.54,286.88,285.29,287.09,288.01,295.51,291.34,299.9,288.13,286.96,292.28,292.34,285.09,288.56,308.15,303.4,305.54,300.41,300.41,301.09
2012-10-05 12:00:00,279.54,283.52,288.22,280.64,289.82,291.11,295.22,294.83,285.91,277.17,295.46,291.38,292.31,288.72,281.69,287.42,287.33,286.43,286.22,286.53,287.64,295.88,291.53,300.71,287.64,286.93,292.63,293.18,285.04,288.67,305.37,302.56,305.87,299.2,299.2,299.0
2012-10-05 13:00:00,278.57,283.53,288.6,281.14,290.25,290.93,294.07,294.57,285.29,276.93,295.85,292.0,293.43,287.73,280.57,288.9,288.25,288.45,287.27,288.55,288.67,297.9,291.69,301.95,289.42,287.79,293.5,293.95,285.16,289.1,302.59,301.93,305.87,299.2,299.2,299.0
2012-10-05 14:00:00,278.51,282.33,289.02,280.08,290.41,291.01,294.27,295.52,286.98,275.39,296.31,293.75,295.81,287.54,280.02,291.68,290.74,290.92,290.01,291.67,290.71,300.47,292.94,302.74,291.6,288.15,294.33,294.22,285.22,289.44,301.48,301.02,305.87,299.2,299.2,299.0
2012-10-05 15:00:00,278.91,282.84,288.61,280.7,290.65,291.91,295.76,298.09,291.37,275.86,297.56,296.82,298.89,287.86,280.11,294.56,292.6,294.5,293.43,294.07,291.85,301.75,294.61,303.34,292.12,289.05,295.12,295.37,285.3,289.75,298.71,300.05,305.87,299.2,299.2,299.0
2012-10-05 16:00:00,281.86,284.87,289.41,282.98,291.79,293.47,298.42,301.07,293.68,277.19,299.42,298.88,300.85,287.69,280.0,296.34,294.79,296.55,295.7,295.74,292.9,303.39,296.11,303.71,294.02,290.51,295.87,295.73,285.63,290.15,298.15,299.59,304.35,299.2,299.2,299.0
2012-10-05 17:00:00,282.78,286.71,290.09,284.62,292.51,294.93,298.9,303.78,294.85,277.62,300.62,299.62,301.04,287.63,280.53,297.24,296.37,297.24,296.07,296.38,293.68,303.31,296.39,303.77,294.02,291.84,296.37,295.77,286.4,290.25,297.59,299.02,303.16,299.2,299.2,299.0
2012-10-05 18:00:00,287.56,290.34,292.13,286.61,294.04,296.18,301.03,305.01,297.26,278.78,302.87,301.14,302.5,287.3,281.43,298.92,298.62,297.91,296.99,298.12,295.56,303.52,297.54,304.29,295.54,292.67,296.95,295.9,286.8,290.26,296.48,299.02,302.64,298.1,298.1,295.4
2012-10-05 19:00:00,288.12,291.63,293.26,287.45,294.87,296.78,303.52,306.4,297.64,280.55,303.5,301.67,301.5,286.97,281.78,300.0,298.04,299.48,297.39,299.01,296.56,300.54,298.26,303.98,295.54,293.2,297.02,296.07,287.34,290.21,296.48,299.02,301.49,298.1,298.1,295.4
2012-10-05 20:00:00,289.1,293.2,294.02,289.22,295.73,297.1,304.15,307.48,298.65,280.45,304.41,302.17,303.43,286.12,281.91,299.79,297.62,299.65,297.52,299.43,296.85,297.6,299.18,303.91,296.07,293.2,296.91,295.87,287.5,290.39,295.93,298.55,300.16,298.1,298.1,295.4
2012-10-05 21:00:00,289.53,294.4,294.3,290.21,296.69,297.44,304.78,308.54,299.87,281.64,304.75,302.39,303.15,285.57,281.73,299.64,295.71,300.14,297.04,299.17,296.91,296.56,299.23,303.58,295.5,292.35,296.9,296.27,287.94,290.15,295.93,298.55,297.05,298.1,298.1,295.4
2012-10-05 22:00:00,290.09,294.65,293.81,289.94,297.41,296.96,305.3,308.47,299.93,281.21,304.81,302.41,302.96,285.8,281.42,298.92,292.47,299.87,297.28,298.9,296.58,296.55,298.57,303.21,295.08,292.27,296.0,295.32,288.13,289.97,295.93,297.58,292.15,298.1,298.1,295.4
2012-10-05 23:00:00,290.67,294.37,293.45,290.01,296.8,296.72,305.89,308.57,300.21,281.17,304.37,302.09,301.97,284.21,280.87,297.89,290.56,298.0,296.33,297.77,295.99,296.65,297.28,301.99,293.6,291.63,294.34,294.68,288.04,289.76,295.93,296.81,294.65,298.1,298.1,295.4
2012-10-06 00:00:00,290.41,293.66,291.75,289.85,295.93,295.73,305.8,307.46,298.81,280.37,303.51,301.33,300.6,284.28,280.15,295.55,286.49,295.57,293.21,293.79,293.63,297.04,293.46,301.61,292.34,291.19,292.84,293.27,287.47,289.53,295.37,296.32,297.15,298.1,298.1,295.4
2012-10-06 01:00:00,288.83,292.48,290.32,288.82,294.82,294.24,304.7,305.79,297.05,278.85,300.12,300.72,298.38,284.06,279.78,292.09,285.37,292.14,292.51,292.05,292.76,297.1,292.12,301.35,290.19,289.36,291.77,293.03,287.24,289.5,294.82,296.32,289.15,298.1,298.1,295.4
2012-10-06 02:00:00,286.9,291.1,289.55,287.6,293.71,293.14,304.32,303.74,295.62,278.11,299.65,300.33,298.16,284.06,279.65,290.81,285.45,291.6,292.22,291.75,292.79,297.1,291.76,301.35,289.99,289.0,290.97,292.85,286.92,289.53,293.71,296.04,289.15,298.1,298.1,295.4
2012-10-06 03:00:00,285.3,289.61,288.53,285.82,292.25,292.19,300.9,301.16,295.01,276.92,298.18,299.49,296.51,283.99,279.22,287.26,285.64,289.95,291.66,289.61,293.11,297.15,290.67,301.04,288.85,288.7,289.79,291.46,286.73,289.41,293.71,296.04,297.03,298.1,298.1,295.4
2012-10-06 04:00:00,284.4,287.9,288.23,284.58,291.86,291.74,300.66,298.96,292.81,276.2,297.36,298.76,295.63,284.06,279.06,286.6,285.18,289.37,290.9,289.18,292.7,297.28,290.07,300.78,288.88,288.34,289.02,290.94,287.22,289.35,295.37,296.25,295.3,298.1,298.1,295.4
2012-10-06 05:00:00,283.59,287.74,287.96,284.12,291.2,290.88,299.52,298.13,292.31,276.05,297.07,298.53,295.13,284.26,278.81,285.96,284.03,288.69,290.0,288.51,291.83,297.54,289.91,300.65,288.74,288.28,288.44,290.08,287.73,289.6,298.71,298.28,296.59,298.1,298.1,295.4
2012-10-06 06:00:00,282.59,286.91,287.93,283.63,290.2,290.55,298.41,296.66,291.83,276.29,296.4,297.91,294.29,284.26,278.55,285.36,282.8,288.2,288.53,287.47,291.2,297.62,289.53,300.65,288.98,288.53,288.05,289.27,286.89,289.34,303.15,301.99,297.57,300.07,300.07,300.81
2012-10-06 07:00:00,282.29,286.3,287.85,282.98,290.1,290.36,298.72,296.16,291.98,275.62,296.0,297.89,293.62,283.97,278.59,284.99,282.52,288.05,287.97,287.34,291.09,297.62,289.25,300.65,289.21,288.46,287.77,289.28,286.49,289.38,308.15,302.52,298.55,300.07,300.07,300.81
2012-10-06 08:00:00,281.45,285.405,287.83,282.68,289.57,290.595,297.065,295.19,290.58,275.145,295.495,297.225,293.26,283.28,277.79,284.59,281.88,287.52,286.515,287.03,289.87,297.515,288.64,300.39,288.69,288.38,287.34,288.66,286.425,288.835,311.48,302.9,301.19,300.07,300.07,300.81
2012-10-06 09:00:00,280.61,284.51,287.81,282.38,289.04,290.83,295.41,294.22,289.18,274.67,294.99,296.56,292.9,282.59,276.99,284.19,281.24,286.99,285.06,286.72,288.65,297.41,288.03,300.13,288.17,288.3,286.91,288.04,286.36,288.29,312.04,303.28,303.83,300.07,300.07,300.81
2012-10-06 10:00:00,281.03,283.8,287.59,281.77,288.99,290.99,294.33,293.64,289.08,274.26,294.47,296.19,293.05,282.46,276.35,284.04,280.74,286.85,284.64,286.77,288.23,296.9,287.27,300.07,287.32,288.3,286.78,287.78,286.21,287.97,310.93,302.83,306.75,300.07,300.07,300.81
2012-10-06 11:00:00,280.97,283.34,287.82,281.47,288.99,291.16,293.84,292.41,287.98,273.07,293.45,295.62,293.04,282.88,275.4,283.65,280.1,286.78,284.5,286.61,287.31,296.66,286.98,300.34,286.98,288.55,286.45,287.87,286.26,287.75,310.37,302.9,306.405,300.07,300.07,300.81
2012-10-06 12:00:00,280.64,283.22,287.85,281.06,288.99,291.27,293.89,291.9,286.82,272.56,293.27,295.28,292.82,284.29,275.17,283.23,279.52,286.85,284.16,286.78,287.04,296.97,287.12,300.53,287.45,288.55,287.41,288.24,286.07,288.02,304.26,302.39,306.06,298.7,298.7,298.4
2012-10-06 13:00:00,280.18,282.89,288.18,280.55,289.17,291.19,292.7,291.81,287.11,272.5,293.79,294.61,292.66,284.05,274.99,282.52,279.86,288.18,283.66,287.2,286.7,297.88,288.12,300.65,288.82,288.97,289.87,289.58,287.92,289.11,303.15,301.93,306.16,298.7,298.7,298.4
2012-10-06 14:00:00,279.64,282.6,288.41,280.65,289.3,290.8,292.46,293.66,287.82,272.87,294.59,294.93,294.91,283.07,275.09,282.14,280.61,290.37,282.91,289.99,287.2,299.64,291.58,301.93,291.3,289.42,292.68,291.84,289.39,290.97,301.48,301.42,306.16,298.7,298.7,298.4
2012-10-06 15:00:00,279.54,282.86,288.7,281.0,290.06,291.05,294.2,297.13,289.97,275.23,296.85,296.62,298.79,283.19,276.88,281.93,281.05,295.48,282.33,295.21,287.53,301.92,296.3,303.12,293.76,289.39,295.05,294.5,290.79,293.19,299.26,299.88,305.68,298.7,298.7,298.4
2012-10-06 16:00:00,281.37,285.57,289.54,283.49,290.96,292.73,296.34,299.92,291.41,275.77,298.72,297.53,300.74,282.95,278.04,281.65,281.82,297.66,281.76,297.14,287.16,302.18,297.29,303.59,295.58,289.58,296.68,296.4,291.28,294.83,297.59,299.02,304.16,298.7,298.7,298.4
2012-10-06 17:00:00,284.48,288.54,291.24,286.17,292.28,294.11,299.49,302.22,293.14,276.06,300.04,299.13,301.51,283.15,279.08,281.14,282.05,298.94,281.64,298.44,287.53,301.91,298.5,303.79,296.42,289.75,297.72,297.95,291.47,295.56,297.04,298.68,301.4,298.7,298.7,298.4
2012-10-06 18:00:00,287.38,291.17,292.7,287.58,294.72,295.43,300.73,303.93,294.74,275.95,300.9,300.54,302.7,283.62,280.12,281.1,282.06,299.57,282.1,299.38,287.61,300.68,299.3,303.59,296.5,289.58,298.3,299.05,292.01,296.6,296.48,298.34,300.05,297.3,297.3,294.7
2012-10-06 19:00:00,289.94,293.12,293.61,289.49,296.06,296.69,301.9,305.62,296.0,276.45,302.5,301.05,303.31,284.41,280.25,281.0,282.27,299.99,281.88,300.09,287.93,299.82,299.57,303.84,296.5,289.49,298.37,299.48,292.63,296.5,295.93,298.17,298.4,297.3,297.3,294.7
2012-10-06 20:00:00,290.24,293.8,294.09,292.11,296.93,296.32,302.7,305.99,297.45,276.26,303.13,301.3,303.66,284.38,280.0,280.95,282.18,300.06,281.15,300.32,287.43,300.27,300.05,303.54,296.07,288.9,298.41,299.78,293.14,295.78,295.65,296.52,293.15,297.3,297.3,294.7
2012-10-06 21:00:00,290.61,294.12,294.32,292.85,297.14,295.51,303.37,306.22,297.43,276.19,303.85,300.59,303.53,283.77,279.06,280.83,282.29,299.72,280.86,300.19,286.92,300.38,299.53,303.27,295.89,288.57,298.04,299.18,293.63,294.89,295.37,296.81,297.05,297.3,297.3,294.7
2012-10-06 22:00:00,291.65,294.28,294.68,292.69,297.31,295.11,303.91,306.71,297.82,275.86,303.58,299.55,302.89,282.47,278.91,280.58,282.61,298.96,279.15,299.34,285.84,299.27,298.41,302.18,295.49,288.04,296.51,297.04,293.22,292.79,294.82,295.75,292.15,297.3,297.3,294.7
2012-10-06 23:00:00,291.78,294.06,293.76,292.85,297.27,294.94,304.25,306.82,297.3,275.96,302.88,297.81,301.66,281.86,278.39,280.58,282.43,296.88,278.15,297.08,283.74,298.86,294.99,301.3,294.2,287.38,293.07,295.32,291.5,290.85,294.82,295.55,292.15,297.3,297.3,294.7
2012-10-07 00:00:00,290.94,293.33,292.9,292.05,296.53,294.64,303.99,306.09,296.51,275.62,300.59,294.6,299.65,280.82,278.16,280.47,282.05,294.94,278.15,293.96,282.65,298.39,293.73,301.1,293.26,287.21,291.59,293.4,291.37,289.77,294.26,295.55,295.05,297.3,297.3,294.7
2012-10-07 01:00:00,289.96,292.16,292.07,290.34,295.2,293.66,303.18,304.14,294.64,274.95,297.95,291.23,297.57,279.6,278.16,280.06,281.32,293.57,278.15,292.55,282.01,298.39,292.46,301.11,292.44,286.32,290.97,292.42,291.46,289.07,294.26,295.26,294.71,297.3,297.3,294.7
2012-10-07 02:00:00,287.37,290.47,290.85,288.05,293.86,292.54,301.45,301.97,293.63,278.12,296.72,289.26,296.52,278.63,277.93,279.23,280.97,293.2,278.15,291.56,281.04,298.0,291.41,301.03,292.12,284.59,290.73,291.85,290.8,288.64,293.71,295.26,294.05,297.3,297.3,294.7
2012-10-07 03:00:00,286.74,289.66,290.07,286.46,293.28,291.79,299.61,300.02,292.47,274.09,296.58,288.39,295.83,277.89,276.9,278.53,280.25,293.93,278.355,290.84,281.48,298.0,290.77,300.97,291.99,284.31,290.15,291.27,290.67,288.04,293.71,295.26,293.71,297.3,297.3,294.7
2012-10-07 04:00:00,284.45,288.99,289.71,285.37,292.36,291.18,298.44,298.49,291.65,273.58,296.15,287.97,295.84,277.37,276.34,278.16,279.0,291.94,278.56,290.08,281.34,297.47,289.88,300.4,291.73,283.81,289.66,290.76,289.99,288.26,293.71,295.55,296.26,297.3,297.3,294.7
2012-10-07 05:00:00,284.12,288.82,289.48,285.04,291.6,290.48,297.72,298.03,290.67,273.94,295.52,287.4,294.91,276.96,276.11,277.48,278.09,285.89,277.44,289.41,280.62,297.07,289.81,300.34,290.62,283.13,289.16,290.37,289.64,287.9,298.15,298.17,297.56,297.3,297.3,294.7
2012-10-07 06:00:00,283.71,287.773333333,288.896666667,284.383333333,290.98,290.086666667,296.945,297.036666667,289.06,274.003333333,294.69,286.92,294.023333333,277.303333333,275.983333333,277.066666667,277.456666667,284.386666667,276.795,288.9,280.296666667,296.916666667,289.36,300.11,288.343333333,282.91,288.636666667,289.766666667,288.723333333,287.653333333,302.223333333,299.62,298.86,297.916666667,297.916666667,296.533333333
2012-10-07 07:00:00,283.3,286.726666667,288.313333333,283.726666667,290.36,289.693333333,296.17,296.043333333,287.45,274.066666667,293.86,286.44,293.136666667,277.646666667,275.856666667,276.653333333,276.823333333,282.883333333,276.15,288.39,279.973333333,296.763333333,288.91,299.88,286.066666667,282.69,288.113333333,289.163333333,287.806666667,287.406666667,306.296666667,301.07,300.16,298.533333333,298.533333333,298.366666667
2012-10-07 08:00:00,282.89,285.68,287.73,283.07,289.74,289.3,295.32,295.05,285.84,274.13,293.03,285.96,292.25,277.99,275.73,276.24,276.19,281.38,276.15,287.88,279.65,296.61,288.46,299.65,283.79,282.47,287.59,288.56,286.89,287.16,310.37,302.52,302.16,299.15,299.15,300.2
2012-10-07 09:00:00,282.49,284.45,287.63,282.87,289.67,289.03,295.05,294.78,285.17,274.13,292.39,285.71,291.81,278.44,275.65,276.1,275.88,281.16,275.44,287.76,279.32,296.48,288.2,299.38,282.96,282.47,287.72,288.68,286.75,287.18,308.71,300.79,305.15,299.15,299.15,300.2
2012-10-07 10:00:00,281.61,284.45,286.3,280.77,289.28,288.61,294.86,294.09,280.35,274.21,292.08,285.25,292.18,278.35,275.51,276.25,275.46,281.11,275.145,287.91,278.77,296.23,288.04,299.2,281.7,282.44,288.33,288.72,283.73,287.04,310.37,301.555,306.03,299.15,299.15,300.2
2012-10-07 11:00:00,282.07,283.87,285.68,280.32,288.95,288.47,293.85,293.96,279.98,273.91,292.71,284.84,291.63,278.6,275.05,276.86,274.99,281.11,274.85,287.44,277.92,295.96,287.53,299.2,281.7,282.3,288.78,288.06,283.05,286.48,305.93,302.32,306.97,299.15,299.15,300.2
2012-10-07 12:00:00,281.16,282.27,285.5,280.01,289.06,288.38,293.64,293.64,280.35,273.58,292.45,284.39,291.67,278.22,274.77,277.05,274.92,280.62,275.56,287.35,278.08,296.24,288.19,299.92,281.07,281.45,290.0,289.64,282.38,288.63,304.26,301.53,307.91,298.3,298.3,298.4
